recv_time,con_type,gid,Fno,map_ver,Mcd,drm_mc,drm_cn1,drm_cn2,drm_rn,aprc_time,leav_time,jam,tt,drm_speed,drm_rl,next_mc,next_cn1,next_cn2,next_rn,Pattern,blink_info
2017-05-19 18:22:22.000,1,bb3a4aa3142a3128,3,FFFFFF,0,523647,458,479,718,2017-05-19 18:16:43.000,2017-05-19 18:16:56.000,12,13.0,26.3,95,523647,326,330,528,4,22,115962949,25,1,22,115962812,136,1,22,115962728,83,1
2017-05-19 18:22:22.000,1,bb3a4aa3142a3128,3,FFFFFF,0,523647,326,330,528,2017-05-19 18:16:56.000,2017-05-19 18:17:06.000,2,10.0,23.0,64,523647,966,326,-529,1,22,115962701,26,1
2017-05-19 18:22:22.000,1,bb3a4aa3142a3128,3,FFFFFF,0,523647,966,326,-529,2017-05-19 18:17:06.000,2017-05-19 18:17:15.000,2,9.0,50.8,127,523647,239,246,396,1,22,115962684,16,1
2017-05-19 18:22:22.000,1,bb3a4aa3142a3128,3,FFFFFF,0,523647,239,246,396,2017-05-19 18:17:15.000,2017-05-19 18:17:41.200,12,26.2,36.7,267,523647,246,3143,410,14,22,115962610,73,1,22,115962430,179,1,22,115962371,58,1
2017-05-19 18:22:22.000,1,bb3a4aa3142a3128,3,FFFFFF,0,523647,246,3143,410,2017-05-19 18:17:41.200,2017-05-19 18:18:14.200,12,33.0,35.3,324,523647,3143,966,-1354,14,22,115962610,73,1,22,115962430,179,1,22,115962371,58,1
2017-05-19 18:22:22.000,1,bb3a4aa3142a3128,3,FFFFFF,0,523647,3143,966,-1354,2017-05-19 18:18:14.200,2017-05-19 18:20:23.000,12,128.8,30.4,1089,0,0,0,0,14,22,115962610,73,1,22,115962430,179,1,22,115962371,58,1
2017-05-19 06:41:31.000,1,81263aa3142a3128,3,FFFFFF,0,523416,47,26,-30,2017-05-19 06:37:58.000,2017-05-19 06:38:58.800,12,60.8,41.0,693,523416,26,15,-13,22,22,109292607,166,1
2017-05-19 06:41:31.000,1,81263aa3142a3128,3,FFFFFF,0,523416,26,15,-13,2017-05-19 06:38:58.800,2017-05-19 06:39:16.000,12,17.2,40.4,193,0,0,0,0,22,22,109292607,166,1
2017-05-19 06:49:34.000,1,81263aa3142a3128,3,FFFFFF,0,523417,772,780,953,2017-05-19 06:41:11.000,2017-05-19 06:41:22.800,12,11.8,80.2,263,523417,780,695,-921,2,22,120858398,128,0
2017-05-19 06:49:34.000,1,81263aa3142a3128,3,FFFFFF,0,523417,780,695,-921,2017-05-19 06:41:22.800,2017-05-19 06:41:23.900,12,1.1,68.7,21,523417,695,696,920,2,22,120858398,128,0
2017-05-19 06:49:34.000,1,81263aa3142a3128,3,FFFFFF,0,523417,695,696,920,2017-05-19 06:41:23.900,2017-05-19 06:41:46.000,12,22.1,78.8,484,523417,696,693,-917,2,22,120858398,128,0
2017-05-19 06:49:34.000,1,81263aa3142a3128,3,FFFFFF,0,523417,696,693,-917,2017-05-19 06:41:46.000,2017-05-19 06:42:15.700,12,29.7,73.8,609,523417,693,691,-914,2,22,110145053,120,0
2017-05-19 06:49:34.000,1,81263aa3142a3128,3,FFFFFF,0,523417,693,691,-914,2017-05-19 06:42:15.700,2017-05-19 06:42:29.000,12,13.3,75.8,280,523417,689,789,911,2,22,110145053,120,0
2017-05-19 06:49:34.000,1,81263aa3142a3128,3,FFFFFF,0,523417,689,789,911,2017-05-19 06:42:29.000,2017-05-19 06:42:51.000,2,22.0,51.9,317,523417,789,791,959,1,22,120858728,98,0
2017-05-19 06:49:34.000,1,81263aa3142a3128,3,FFFFFF,0,523417,789,791,959,2017-05-19 06:42:51.000,2017-05-19 06:43:38.000,2,47.0,69.2,904,523417,791,793,961,1,22,120858827,168,0
2017-05-19 06:49:34.000,1,81263aa3142a3128,3,FFFFFF,0,523417,791,793,961,2017-05-19 06:43:38.000,2017-05-19 06:46:44.000,16,186.0,13.9,719,0,0,0,0,11,22,120859185,120,0
2017-05-19 06:57:37.000,1,81263aa3142a3128,3,FFFFFF,0,523417,100,667,162,2017-05-19 06:51:34.000,2017-05-19 06:53:23.700,12,109.7,15.3,466,523417,667,133,-221,12,22,109362929,186,1
2017-05-19 06:57:37.000,1,81263aa3142a3128,3,FFFFFF,0,523417,667,133,-221,2017-05-19 06:53:23.700,2017-05-19 06:54:40.000,12,76.3,15.4,326,0,0,0,0,12,22,109362929,186,1
2017-05-19 07:05:37.000,1,81263aa3142a3128,3,FFFFFF,0,523417,133,324,220,2017-05-19 06:54:42.000,2017-05-19 06:57:10.900,12,148.9,21.2,876,523417,324,160,-275,2,22,109362651,277,1
2017-05-19 07:05:37.000,1,81263aa3142a3128,3,FFFFFF,0,523417,324,160,-275,2017-05-19 06:57:10.900,2017-05-19 06:58:21.000,12,70.1,21.0,408,523417,131,137,212,2,22,109362651,277,1
2017-05-19 07:05:37.000,1,81263aa3142a3128,3,FFFFFF,0,523417,163,166,280,2017-05-19 06:58:31.000,2017-05-19 06:58:49.000,2,18.0,47.4,237,523417,166,167,285,1,22,109275322,41,1
2017-05-19 20:50:49.000,1,81263aa3142a3128,3,FFFFFF,0,523417,197,513,343,2017-05-19 20:43:28.000,2017-05-19 20:44:52.000,2,84.0,37.0,864,523417,197,191,-330,1,22,110192417,164,0
2017-05-19 20:50:49.000,1,81263aa3142a3128,3,FFFFFF,0,523417,197,191,-330,2017-05-19 20:44:52.000,2017-05-19 20:45:32.000,2,40.0,51.1,568,523417,191,608,331,1,22,109274798,135,0
2017-05-19 20:50:49.000,1,81263aa3142a3128,3,FFFFFF,0,523417,166,163,-280,2017-05-19 20:48:14.000,2017-05-19 20:48:34.000,2,20.0,42.7,237,523417,163,160,-274,1,22,109275322,41,0
2017-05-19 20:58:49.000,1,81263aa3142a3128,3,FFFFFF,0,523417,160,324,275,2017-05-19 20:48:44.000,2017-05-19 20:49:19.800,12,35.8,41.0,408,523417,324,133,-220,2,22,109362651,277,0
2017-05-19 20:58:49.000,1,81263aa3142a3128,3,FFFFFF,0,523417,324,133,-220,2017-05-19 20:49:19.800,2017-05-19 20:50:36.000,12,76.2,41.4,876,523417,133,667,221,2,22,109362651,277,0
2017-05-19 20:58:49.000,1,81263aa3142a3128,3,FFFFFF,0,523417,133,667,221,2017-05-19 20:50:36.000,2017-05-19 20:51:05.500,12,29.5,39.8,326,523417,667,100,-162,2,22,109362929,186,0
2017-05-19 20:58:49.000,1,81263aa3142a3128,3,FFFFFF,0,523417,667,100,-162,2017-05-19 20:51:05.500,2017-05-19 20:51:48.000,12,42.5,39.5,466,523417,100,82,-125,2,22,109362929,186,0
2017-05-19 21:06:50.000,1,81263aa3142a3128,3,FFFFFF,0,523417,793,792,-962,2017-05-19 20:56:32.000,2017-05-19 20:57:35.000,2,63.0,56.5,989,523417,792,790,-960,1,22,120859005,179,0
2017-05-19 21:06:50.000,1,81263aa3142a3128,3,FFFFFF,0,523417,792,790,-960,2017-05-19 20:57:35.000,2017-05-19 20:58:15.700,12,40.7,65.5,740,523417,790,690,-913,2,22,120858827,168,1
2017-05-19 21:06:50.000,1,81263aa3142a3128,3,FFFFFF,0,523417,790,690,-913,2017-05-19 20:58:15.700,2017-05-19 20:58:30.000,12,14.3,65.7,261,523417,789,689,-911,2,22,120858827,168,1
2017-05-19 21:06:50.000,1,81263aa3142a3128,3,FFFFFF,0,523417,789,689,-911,2017-05-19 20:58:30.000,2017-05-19 20:58:54.000,2,24.0,47.5,317,523417,692,697,916,1,22,120858728,98,1
2017-05-19 21:06:50.000,1,81263aa3142a3128,3,FFFFFF,0,523417,692,697,916,2017-05-19 20:58:54.000,2017-05-19 20:59:20.100,12,26.1,70.9,514,523417,697,694,-918,2,22,110145053,120,1
2017-05-19 21:06:50.000,1,81263aa3142a3128,3,FFFFFF,0,523417,697,694,-918,2017-05-19 20:59:20.100,2017-05-19 20:59:39.000,12,18.9,71.4,375,523417,697,694,-918,2,22,110145053,120,1
2017-05-19 21:06:50.000,1,81263aa3142a3128,3,FFFFFF,0,523417,697,694,-918,2017-05-19 20:59:39.000,2017-05-19 21:00:06.100,12,27.1,67.5,508,523417,694,781,919,2,22,120858398,128,1
2017-05-19 21:06:50.000,1,81263aa3142a3128,3,FFFFFF,0,523417,694,781,919,2017-05-19 21:00:06.100,2017-05-19 21:00:07.300,12,1.2,60.0,20,523417,781,773,-954,2,22,120858398,128,1
2017-05-19 21:06:50.000,1,81263aa3142a3128,3,FFFFFF,0,523417,781,773,-954,2017-05-19 21:00:07.300,2017-05-19 21:00:20.000,12,12.7,68.0,240,523416,1234,1185,-1608,2,22,120858398,128,1
2017-05-19 21:06:50.000,1,81263aa3142a3128,3,FFFFFF,0,523416,1188,1189,1613,2017-05-19 21:01:30.000,2017-05-19 21:01:40.000,2,10.0,54.7,152,523416,1189,1194,1615,1,22,120830473,32,0
2017-05-19 21:06:50.000,1,81263aa3142a3128,3,FFFFFF,0,523416,1189,1194,1615,2017-05-19 21:01:40.000,2017-05-19 21:02:15.000,2,35.0,71.0,690,523416,141,131,-243,1,22,120830506,112,0
2017-05-19 21:45:37.000,1,81263aa3142a3128,3,FFFFFF,0,523415,1657,991,-1769,2017-05-19 21:36:02.000,2017-05-19 21:36:11.800,12,9.8,30.1,82,523415,991,1658,1770,2,22,110053127,33,1
2017-05-19 21:45:37.000,1,81263aa3142a3128,3,FFFFFF,0,523415,991,1658,1770,2017-05-19 21:36:11.800,2017-05-19 21:36:21.300,12,9.5,29.6,78,523415,1658,1659,2578,2,22,110053127,33,1
2017-05-19 21:45:37.000,1,81263aa3142a3128,3,FFFFFF,0,523415,1658,1659,2578,2017-05-19 21:36:21.300,2017-05-19 21:36:23.000,12,1.7,29.6,14,523415,1659,2115,2579,2,22,110053127,33,1
2017-05-19 21:45:37.000,1,81263aa3142a3128,3,FFFFFF,0,523415,1659,2115,2579,2017-05-19 21:36:23.000,2017-05-19 21:36:32.100,12,9.1,30.5,77,523415,2115,1944,-2885,4,22,110053103,23,1,22,110053085,17,1
2017-05-19 21:45:37.000,1,81263aa3142a3128,3,FFFFFF,0,523415,2115,1944,-2885,2017-05-19 21:36:32.100,2017-05-19 21:36:48.000,12,15.9,32.6,144,523415,1944,1016,-1819,4,22,110053103,23,1,22,110053085,17,1
2017-05-19 23:11:40.000,1,81263aa3142a3128,3,FFFFFF,0,523415,300,303,645,2017-05-19 23:06:55.000,2017-05-19 23:07:24.000,2,29.0,14.5,117,523415,300,1603,647,1,22,110047975,24,1
2017-05-19 23:11:40.000,1,81263aa3142a3128,3,FFFFFF,0,523415,300,1603,647,2017-05-19 23:07:24.000,2017-05-19 23:07:27.900,12,3.9,48.0,52,523415,1603,279,-603,4,22,110055817,60,0,22,110055878,24,0
2017-05-19 23:11:40.000,1,81263aa3142a3128,3,FFFFFF,0,523415,1603,279,-603,2017-05-19 23:07:27.900,2017-05-19 23:07:49.000,12,21.1,47.9,281,523415,279,269,-579,4,22,110055817,60,0,22,110055878,24,0
2017-05-19 23:11:40.000,1,81263aa3142a3128,3,FFFFFF,0,523415,279,269,-579,2017-05-19 23:07:49.000,2017-05-19 23:07:57.600,12,8.6,46.5,111,523415,269,1208,581,4,22,109990694,49,1,22,109990668,25,1
2017-05-19 23:11:40.000,1,81263aa3142a3128,3,FFFFFF,0,523415,269,1208,581,2017-05-19 23:07:57.600,2017-05-19 23:08:17.000,12,19.4,46.4,250,523415,1208,1350,2113,4,22,109990694,49,1,22,109990668,25,1
2017-05-19 23:11:40.000,1,81263aa3142a3128,3,FFFFFF,0,523415,1208,1350,2113,2017-05-19 23:08:17.000,2017-05-19 23:08:35.500,12,18.5,14.2,73,523415,1350,1348,-2243,2,22,109990588,79,1
2017-05-19 23:11:40.000,1,81263aa3142a3128,3,FFFFFF,0,523415,1350,1348,-2243,2017-05-19 23:08:35.500,2017-05-19 23:09:28.000,12,52.5,14.5,212,523415,1348,1204,-2105,2,22,109990588,79,1
2017-05-19 23:19:44.000,1,81263aa3142a3128,3,FFFFFF,0,523415,444,1192,916,2017-05-19 23:11:38.000,2017-05-19 23:11:55.000,12,17.0,34.9,165,0,0,0,0,21,22,109988067,32,1
2017-05-19 06:41:31.000,1,3b66aaa316133128,3,FFFFFF,0,493015,2591,2614,4408,2017-05-19 06:37:42.000,2017-05-19 06:38:11.300,12,29.3,61.3,499,493015,2614,3335,4441,14,22,90517086,152,1,22,90516992,93,1
2017-05-19 06:41:31.000,1,3b66aaa316133128,3,FFFFFF,0,493015,2614,3335,4441,2017-05-19 06:38:11.300,2017-05-19 06:38:11.400,12,.1,5724.0,159,493015,3335,3207,-5020,14,22,90517086,152,1,22,90516992,93,1
2017-05-19 06:41:31.000,1,3b66aaa316133128,3,FFFFFF,0,493015,3335,3207,-5020,2017-05-19 06:38:11.400,2017-05-19 06:39:18.800,12,67.4,23.0,430,493015,3207,2646,-4489,14,22,90517086,152,1,22,90516992,93,1
2017-05-19 06:41:31.000,1,3b66aaa316133128,3,FFFFFF,0,493015,3207,2646,-4489,2017-05-19 06:39:18.800,2017-05-19 06:39:18.900,12,.1,864.0,24,493015,2646,2650,4487,14,22,90517086,152,1,22,90516992,93,1
2017-05-19 06:41:31.000,1,3b66aaa316133128,3,FFFFFF,0,493015,2646,2650,4487,2017-05-19 06:39:18.900,2017-05-19 06:39:19.000,12,.1,288.0,8,0,0,0,0,14,22,90517086,152,1,22,90516992,93,1
2017-05-19 06:57:36.000,1,3b66aaa316133128,3,FFFFFF,0,493015,2650,2656,4497,2017-05-19 06:39:23.000,2017-05-19 06:39:40.000,12,17.0,42.1,199,493015,2656,2669,4508,22,22,90517248,111,1
2017-05-19 06:57:36.000,1,3b66aaa316133128,3,FFFFFF,0,493015,2656,2669,4508,2017-05-19 06:39:40.000,2017-05-19 06:39:57.000,12,17.0,42.4,200,0,0,0,0,22,22,90517248,111,1
2017-05-19 06:57:36.000,1,3b66aaa316133128,3,FFFFFF,0,493025,193,198,322,2017-05-19 06:40:38.000,2017-05-19 06:40:46.400,12,8.4,29.6,69,493025,198,9,-13,22,22,90517793,41,1
2017-05-19 06:57:36.000,1,3b66aaa316133128,3,FFFFFF,0,493025,198,9,-13,2017-05-19 06:40:46.400,2017-05-19 06:41:06.000,12,19.6,29.0,158,0,0,0,0,22,22,90517793,41,1
2017-05-19 06:57:36.000,1,3b66aaa316133128,3,FFFFFF,0,493025,331,22,-46,2017-05-19 06:42:31.000,2017-05-19 06:43:03.000,12,32.0,36.0,320,0,0,0,0,11,22,90674504,85,1
2017-05-19 16:20:29.000,1,3b66aaa316133128,3,FFFFFF,0,493035,36,188,59,2017-05-19 16:13:40.000,2017-05-19 16:13:48.000,2,8.0,37.8,84,493035,23,119,35,1,22,90686025,17,0
2017-05-19 17:36:30.000,1,3b66aaa316133128,3,FFFFFF,0,493025,740,483,-707,2017-05-19 17:28:24.000,2017-05-19 17:30:06.000,4,102.0,29.9,847,493025,483,472,-694,1,22,90689418,184,1
2017-05-19 17:36:30.000,1,3b66aaa316133128,3,FFFFFF,0,493025,483,472,-694,2017-05-19 17:30:06.000,2017-05-19 17:31:28.000,6,82.0,13.2,300,493025,472,457,-674,1,22,90667734,68,1
2017-05-19 18:49:31.000,1,3b66aaa316133128,3,FFFFFF,0,493025,20,306,37,2017-05-19 18:44:01.000,2017-05-19 18:45:38.000,12,97.0,5.0,136,0,0,0,0,11,22,90674299,33,1
2017-05-19 06:41:31.000,1,9913a5a416144128,3,FFFFFF,0,533605,933,936,1156,2017-05-19 06:34:15.000,2017-05-19 06:34:24.000,2,9.0,72.0,180,533605,933,936,1156,1,26,23492721,41,0
2017-05-19 06:41:31.000,1,9913a5a416144128,3,FFFFFF,0,533605,933,936,1156,2017-05-19 06:34:24.000,2017-05-19 06:34:31.600,12,7.6,67.7,143,533605,936,938,1160,4,26,23492763,83,0,26,23492847,68,0
2017-05-19 06:41:31.000,1,9913a5a416144128,3,FFFFFF,0,533605,936,938,1160,2017-05-19 06:34:31.600,2017-05-19 06:34:46.500,12,14.9,44.7,185,533605,938,931,-1152,4,26,23492763,83,0,26,23492847,68,0
2017-05-19 06:41:31.000,1,9913a5a416144128,3,FFFFFF,0,533605,938,931,-1152,2017-05-19 06:34:46.500,2017-05-19 06:34:46.600,12,.1,1224.0,34,533605,931,929,-1149,4,26,23492763,83,0,26,23492847,68,0
2017-05-19 06:41:31.000,1,9913a5a416144128,3,FFFFFF,0,533605,931,929,-1149,2017-05-19 06:34:46.600,2017-05-19 06:36:50.000,12,123.4,8.8,300,533605,928,191,-261,4,26,23492763,83,0,26,23492847,68,0
2017-05-19 06:41:31.000,1,9913a5a416144128,3,FFFFFF,0,533605,928,191,-261,2017-05-19 06:36:50.000,2017-05-19 06:37:10.000,12,20.0,54.0,300,533605,191,1314,262,4,26,23496497,253,0,26,23496751,66,0
2017-05-19 06:41:31.000,1,9913a5a416144128,3,FFFFFF,0,533605,191,1314,262,2017-05-19 06:37:10.000,2017-05-19 06:39:13.000,12,123.0,33.9,1159,533605,1314,144,-199,4,26,23496497,253,0,26,23496751,66,0
2017-05-19 16:39:05.000,1,9913a5a416144128,3,FFFFFF,0,523675,296,289,-491,2017-05-19 16:34:00.000,2017-05-19 16:34:40.000,2,40.0,42.9,477,523675,289,726,493,1,22,117735371,99,0
2017-05-19 06:41:32.000,1,56b41aaba129a128,1,FFFFFF,0,523972,11,607,15,2017-05-19 06:38:42.000,2017-05-19 06:38:48.200,12,6.2,101.6,175,523972,607,9,-10,2,23,8777565,75,0
2017-05-19 06:41:32.000,1,56b41aaba129a128,1,FFFFFF,0,523972,607,9,-10,2017-05-19 06:38:48.200,2017-05-19 06:38:54.000,12,5.8,101.8,164,523972,152,605,235,2,23,8777565,75,0
2017-05-19 18:05:15.000,1,56b41aaba129a128,1,FFFFFF,0,523973,162,183,185,2017-05-19 17:54:58.000,2017-05-19 17:55:27.200,12,29.2,64.1,520,523973,183,182,-205,14,23,9178942,32,1,23,9178859,82,1,23,9178842,16,1,23,9178833,8,1
2017-05-19 18:05:15.000,1,56b41aaba129a128,1,FFFFFF,0,523973,183,182,-205,2017-05-19 17:55:27.200,2017-05-19 17:55:27.300,12,.1,2772.0,77,523973,182,192,207,14,23,9178942,32,1,23,9178859,82,1,23,9178842,16,1,23,9178833,8,1
2017-05-19 18:05:15.000,1,56b41aaba129a128,1,FFFFFF,0,523973,182,192,207,2017-05-19 17:55:27.300,2017-05-19 17:56:17.100,12,49.8,3.7,51,523973,192,517,222,14,23,9178942,32,1,23,9178859,82,1,23,9178842,16,1,23,9178833,8,1
2017-05-19 18:05:15.000,1,56b41aaba129a128,1,FFFFFF,0,523973,192,517,222,2017-05-19 17:56:17.100,2017-05-19 17:57:10.000,12,52.9,5.7,84,0,0,0,0,14,23,9178942,32,1,23,9178859,82,1,23,9178842,16,1,23,9178833,8,1
2017-05-19 18:05:15.000,1,56b41aaba129a128,1,FFFFFF,0,523972,356,882,427,2017-05-19 18:00:14.000,2017-05-19 18:00:22.000,2,8.0,50.0,111,523972,886,885,-922,1,23,8778726,25,1
2017-05-19 18:05:15.000,1,56b41aaba129a128,1,FFFFFF,0,523972,887,890,925,2017-05-19 18:00:38.000,2017-05-19 18:01:00.000,12,22.0,72.5,443,0,0,0,0,21,23,8778585,82,1
2017-05-19 18:05:15.000,1,56b41aaba129a128,1,FFFFFF,0,523972,592,287,-404,2017-05-19 18:02:27.000,2017-05-19 18:03:26.000,12,59.0,72.5,1188,0,0,0,0,21,23,8778017,218,1
2017-05-19 18:13:19.000,1,56b41aaba129a128,1,FFFFFF,0,523972,11,10,-11,2017-05-19 18:05:17.000,2017-05-19 18:05:22.000,2,5.0,119.5,166,523972,10,14,12,1,23,8785546,32,1
2017-05-19 18:13:19.000,1,56b41aaba129a128,1,FFFFFF,0,523972,10,14,12,2017-05-19 18:05:22.000,2017-05-19 18:05:36.000,2,14.0,39.9,155,523972,14,16,19,1,23,8785817,32,1
2017-05-19 06:57:36.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,1785,1606,-2252,2017-05-19 06:50:23.000,2017-05-19 06:50:26.200,12,3.2,49.5,44,533934,1606,1604,-2249,2,27,85324285,48,1
2017-05-19 06:57:36.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,1606,1604,-2249,2017-05-19 06:50:26.200,2017-05-19 06:50:28.800,12,2.6,51.2,37,533934,1604,1602,-2248,2,27,85324285,48,1
2017-05-19 06:57:36.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,1604,1602,-2248,2017-05-19 06:50:28.800,2017-05-19 06:50:32.000,12,3.2,48.4,43,533934,1602,681,-1140,2,27,85324285,48,1
2017-05-19 06:57:36.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,1602,681,-1140,2017-05-19 06:50:32.000,2017-05-19 06:50:35.600,12,3.6,49.0,49,533934,681,662,-1104,2,27,85324285,48,1
2017-05-19 06:57:36.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,681,662,-1104,2017-05-19 06:50:35.600,2017-05-19 06:50:43.000,12,7.4,49.6,102,533934,662,1933,1105,2,27,85324285,48,1
2017-05-19 06:57:36.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,2087,2303,2687,2017-05-19 06:54:15.000,2017-05-19 06:54:21.200,12,6.2,59.8,103,533934,2303,2302,-2801,2,27,85324078,76,1
2017-05-19 06:57:36.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,2303,2302,-2801,2017-05-19 06:54:21.200,2017-05-19 06:54:24.900,12,3.7,62.3,64,533934,2302,2300,-2800,2,27,85324078,76,1
2017-05-19 06:57:36.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,2302,2300,-2800,2017-05-19 06:54:24.900,2017-05-19 06:54:32.000,12,7.1,61.4,121,533934,2300,2064,-2671,2,27,85324078,76,1
2017-05-19 06:57:36.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,2300,2064,-2671,2017-05-19 06:54:33.000,2017-05-19 06:54:34.800,12,1.8,76.0,38,533934,2064,2291,2670,2,27,85324069,8,1
2017-05-19 06:57:36.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,2064,2291,2670,2017-05-19 06:54:34.800,2017-05-19 06:54:35.000,12,.2,90.0,5,533934,2291,2293,2787,2,27,85324069,8,1
2017-05-19 06:57:36.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,2291,2293,2787,2017-05-19 06:54:35.000,2017-05-19 06:54:42.000,12,7.0,67.4,131,0,0,0,0,11,27,85324035,33,1
2017-05-19 07:05:37.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,2293,2296,2791,2017-05-19 06:55:53.000,2017-05-19 06:55:58.100,12,5.1,14.8,21,533934,2296,2295,-2795,22,27,85323872,42,1
2017-05-19 07:05:37.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,2296,2295,-2795,2017-05-19 06:55:58.100,2017-05-19 06:56:03.200,12,5.1,14.1,20,533934,2295,2299,2796,22,27,85323872,42,1
2017-05-19 07:05:37.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,2295,2299,2796,2017-05-19 06:56:03.200,2017-05-19 06:56:12.900,12,9.7,14.5,39,533934,2299,2297,-2797,22,27,85323872,42,1
2017-05-19 07:05:37.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,2299,2297,-2797,2017-05-19 06:56:12.900,2017-05-19 06:56:16.000,12,3.1,15.1,13,533934,2297,1725,-2396,22,27,85323872,42,1
2017-05-19 07:05:37.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,2297,1725,-2396,2017-05-19 06:56:16.000,2017-05-19 06:56:21.100,12,5.1,14.8,21,533934,1725,1823,2395,22,27,85323872,42,1
2017-05-19 07:05:37.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,1725,1823,2395,2017-05-19 06:56:21.100,2017-05-19 06:56:27.700,12,6.6,14.7,27,533934,1823,1730,-2403,22,27,85323872,42,1
2017-05-19 07:05:37.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,1823,1730,-2403,2017-05-19 06:56:27.700,2017-05-19 06:56:32.800,12,5.1,14.1,20,533934,1730,2282,2404,22,27,85323872,42,1
2017-05-19 07:05:37.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,1730,2282,2404,2017-05-19 06:56:32.800,2017-05-19 06:56:42.000,12,9.2,14.5,37,533934,2282,2285,2778,22,27,85323872,42,1
2017-05-19 07:05:37.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,2282,2285,2778,2017-05-19 06:56:42.000,2017-05-19 06:56:44.000,12,2.0,16.2,9,0,0,0,0,22,27,85323872,42,1
2017-05-19 07:05:37.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,1037,549,-912,2017-05-19 07:00:16.000,2017-05-19 07:00:31.000,12,15.0,20.2,84,0,0,0,0,11,27,85167593,17,0
2017-05-19 15:59:20.000,1,b62bbaaba312a128,1,FFFFFF,0,533933,337,2835,451,2017-05-19 15:48:59.000,2017-05-19 15:49:11.700,12,12.7,46.2,163,533933,2835,330,-436,2,27,85167611,253,1
2017-05-19 15:59:20.000,1,b62bbaaba312a128,1,FFFFFF,0,533933,2835,330,-436,2017-05-19 15:49:11.700,2017-05-19 15:49:17.600,12,5.9,48.8,80,533933,330,2834,435,2,27,85167611,253,1
2017-05-19 15:59:20.000,1,b62bbaaba312a128,1,FFFFFF,0,533933,330,2834,435,2017-05-19 15:49:17.600,2017-05-19 15:49:37.200,12,19.6,45.9,250,533933,2834,1580,-2162,2,27,85167611,253,1
2017-05-19 15:59:20.000,1,b62bbaaba312a128,1,FFFFFF,0,533933,2834,1580,-2162,2017-05-19 15:49:37.200,2017-05-19 15:50:24.000,12,46.8,46.8,609,533934,549,1037,912,2,27,85167611,253,1
2017-05-19 15:59:20.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,549,1037,912,2017-05-19 15:50:25.000,2017-05-19 15:50:44.000,12,19.0,15.9,84,0,0,0,0,11,27,85167593,17,1
2017-05-19 15:59:20.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,2183,1397,-2044,2017-05-19 15:51:48.000,2017-05-19 15:51:51.100,12,3.1,39.5,34,533934,1397,564,-937,2,27,85328280,17,0
2017-05-19 15:59:20.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,1397,564,-937,2017-05-19 15:51:51.100,2017-05-19 15:51:55.000,12,3.9,40.6,44,533934,1045,1047,1738,2,27,85328280,17,0
2017-05-19 15:59:20.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,1045,1047,1738,2017-05-19 15:51:56.000,2017-05-19 15:52:00.000,2,4.0,34.2,38,533934,1047,2456,1741,1,27,85328298,8,0
2017-05-19 15:59:20.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,1047,2456,1741,2017-05-19 15:52:00.000,2017-05-19 15:52:36.000,2,36.0,32.6,326,533934,2456,570,-945,1,27,85328307,69,0
2017-05-19 15:59:20.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,570,1730,944,2017-05-19 15:53:00.000,2017-05-19 15:54:04.200,12,64.2,4.1,73,533934,1730,1731,2402,22,27,85328832,25,0
2017-05-19 15:59:20.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,1730,1731,2402,2017-05-19 15:54:04.200,2017-05-19 15:54:13.000,12,8.8,4.1,10,0,0,0,0,22,27,85328832,25,0
2017-05-19 15:59:20.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,2292,2289,-2784,2017-05-19 15:55:51.000,2017-05-19 15:55:55.900,12,4.9,76.4,104,533934,2289,2063,-2668,2,27,85324035,33,0
2017-05-19 15:59:20.000,1,b62bbaaba312a128,1,FFFFFF,0,533934,2289,2063,-2668,2017-05-19 15:55:55.900,2017-05-19 15:55:57.000,12,1.1,78.5,24,533934,2289,2063,-2668,2,27,85324035,33,0
